x_value	y_value	centroid	
37.671	0.0	1	
37.394	0.058364856	1	
32.041	2.64701988	1	
31.294	3.979112004	1	
33.1	0.0	1	
32.757	0.0	1	
37.849	0.0	1	
39.759	0.0	1	
38.797	0.0	1	
37.806	0.0	1	
39.943	0.62484732	1	
37.938	0.08239734	1	
38.234	0.0	1	
39.548	0.0	1	
37.761	0.0	1	
38.331	0.0	1	
37.695	0.0	1	
42.703	4.21771824	1	
42.529	0.10642991	1	
37.365	0.00686646	1	
36.993	0.0	1	
40.02	2.348327484	1	
40.092	0.0	1	
38.384	0.0	1	
38.469	0.0	1	
39.599	2.59552368	1	
41.755	0.19226088	1	
44.282	1.49002092	1	
42.275	1.88999424	1	
35.591	1.565551764	1	
35.557	0.01373292	1	
33.708	3.37486536	1	
38.686	3.67355592	1	
38.856	3.397178592	1	
37.865	0.272941517	1	
38.315	0.0	1	
36.532	3.57399	1	
35.298	12.70809144	1	
24.005	16.12929852	2	
26.225	24.42827376	2	
30.533	1.617050592	1	
25.841	8.63285171	1	
30.229	7.395169176	1	
32.644	10.1812342	1	
37.441	0.0	1	
34.809	6.638148	1	
33.043	11.77940149	1	
32.587	6.02187696	1	
35.441	3.4675596	1	
35.304	0.4978188	1	
27.369	6.68277828	1	
25.57	0.0	1	
25.426	0.010299679	1	
30.519	0.003433226	1	
34.471	0.0	1	
37.169	0.0	1	
37.245	0.0	1	
37.0	0.0	1	
33.051	0.0	1	
33.154	0.106430105	1	
33.315	0.0	1	
32.706	1.390455504	1	
31.614	9.09976968	1	
33.108	0.0	1	
33.467	0.195693984	1	
35.309	0.0	1	
31.258	4.05120816	1	
22.751	16.7198238	2	
17.393	0.0	0	
21.328	0.0	0	
22.906	0.0	0	
27.502	0.0	1	
31.239	0.0	1	
32.349	0.0	1	
30.64	0.0	1	
31.425	1.325223864	1	
21.2	0.686646	0	
23.918	0.0	0	
28.464	0.0	1	
20.301	38.86068366	2	
18.58	0.54588348	0	
22.289	0.0	0	
22.512	0.0	0	
20.124	0.0	0	
24.189	0.0	0	
27.501	0.0	1	
27.646	0.0	1	
27.581	0.0	1	
27.521	0.0	1	
25.96	0.0	1	
26.704	0.0	1	
24.631	0.10299672	0	
27.413	0.303840432	1	
22.837	7.331662476	0	
15.924	0.3742236	0	
19.578	0.0	0	
20.758	0.0	0	
14.818	40.83906557	2	
13.678	7.2217953	0	
19.47	0.0	0	
23.605	0.0	0	
23.963	0.0	0	
25.124	0.0	0	
23.993	0.0	0	
24.226	0.0	0	
26.074	0.022315968	1	
18.254	2.051354102	0	
20.435	0.308990513	0	
24.205	0.266075086	0	
24.206	0.142478957	0	
26.0	0.205993714	1	
21.099	21.48687266	2	
21.781	0.003433226	0	
23.155	0.0	0	
27.831	0.0	1	
28.44	0.0	1	
24.931	9.533217967	0	
16.763	0.279808106	0	
14.009	0.0	0	
13.724	0.0	0	
15.888	0.583648826	0	
19.568	0.878906333	0	
19.271	1.850509872	0	
10.716	0.0	0	
13.362	0.0	0	
15.926	4.05120816	0	
11.44	1.750944996	0	
15.61	0.0	0	
17.749	0.0	0	
19.006	0.0	0	
19.714	0.034332257	0	
24.912	0.020599373	0	
22.054	0.399971412	0	
22.997	0.181961093	0	
22.074	0.254058854	0	
19.397	1.244545128	0	
24.34	2.6641854	0	
20.542	10.57434389	0	
19.818	0.0	0	
23.103	0.006866453	0	
26.379	8.8027965	1	
-0.108	2.931976613	0	
0.204	0.020599373	0	
3.905	0.0	0	
9.213	0.02059938	0	
3.327	30.72395192	2	
7.23	9.817308295	0	
17.637	1.373291546	0	
24.207	0.659179548	0	
19.901	7.584001164	0	
6.811	0.0	0	
9.675	0.003433226	0	
7.972	18.28794913	2	
6.876	3.416063688	0	
7.327	0.393104534	0	
16.025	0.528717024	0	
15.433	10.23101712	0	
6.856	1.225662365	0	
7.465	1.514053548	0	
11.601	25.72517243	2	
11.679	68.30747251	2	
7.614	0.866890094	0	
8.692	0.003433226	0	
13.344	0.0	0	
12.957	2.559472754	0	
11.275	7.4810025	0	
15.33	0.00686646	0	
12.349	0.065231366	0	
8.861	3.874397256	0	
9.153	1.181030666	0	
13.432	0.54159197	0	
6.12	0.003433226	0	
9.641	0.0	0	
15.325	2.34317646	0	
9.284	8.607098376	0	
8.007	0.769044398	0	
11.369	0.687504096	0	
13.568	0.91409652	0	
14.471	1.476288864	0	
20.83	0.983619922	0	
5.042	1.735496518	0	
11.296	0.0	0	
15.765	0.0	0	
17.059	0.0	0	
16.653	0.054931622	0	
17.058	18.29223284	2	
15.065	3.07960632	0	
14.345	0.799941636	0	
11.844	0.367355376	0	
12.891	0.315856692	0	
17.906	0.0	0	
21.519	0.0	0	
17.527	0.319290077	0	
19.588	0.233459525	0	
23.716	0.120162938	0	
17.367	0.0	0	
8.269	0.0	0	
11.086	1.58958414	0	
17.965	5.299185204	0	
20.35	7.371145152	0	
17.989	11.72790585	0	
14.335	0.0	0	
10.199	21.05083213	2	
11.765	3.220365456	0	
18.883	0.0	0	
18.235	0.0	0	
12.476	3.901862772	0	
13.739	0.010299679	0	
16.369	0.0	0	
16.555	1.270294034	0	
22.137	12.11756904	0	
21.573	3.14312076	0	
13.25	0.98018712	0	
20.904	0.0	0	
24.812	0.0	0	
28.547	0.0	1	
13.911	0.932121338	0	
17.773	0.458336066	0	
18.988	0.0	0	
18.759	0.0	0	
17.914	0.594806738	0	
24.909	0.590515344	0	
19.435	0.0	0	
11.497	0.0	0	
14.734	1.687430066	0	
13.636	4.24261188	0	
22.618	4.49752572	0	
18.699	0.0	0	
21.706	0.0	0	
24.658	0.030899038	0	
24.627	0.81710897	0	
25.219	5.026243464	0	
26.323	0.0	1	
26.378	0.0	1	
29.852	0.0	1	
29.966	0.0	1	
28.925	0.013732906	1	
18.969	11.7227551	0	
18.84	3.100205858	0	
15.381	0.0	0	
21.283	0.0	0	
23.931	0.0	0	
24.142	0.0	0	
24.021	0.130462668	0	
24.532	7.235530956	0	
21.678	1.599884575	0	
23.157	11.96479218	0	
20.824	23.76651524	2	
31.589	0.116729748	1	
27.707	0.580215053	1	
18.618	6.293102832	0	
27.361	7.216645248	1	
31.264	1.82647836	1	
23.71	9.897999012	0	
25.892	14.57404168	2	
29.382	0.0	1	
26.47	6.632998128	1	
26.426	9.22508352	1	
31.853	1.54838628	1	
28.165	2.732848956	1	
23.037	0.0	0	
24.884	0.078964272	0	
24.578	4.579924896	0	
27.226	0.05149836	1	
27.398	0.0	1	
35.4	0.00686646	1	
29.811	6.142045932	1	
33.136	3.774834122	1	
28.138	15.22293476	2	
27.455	0.17166132	1	
30.824	0.0	1	
31.314	0.0	1	
25.983	14.21012822	2	
29.203	12.23602344	1	
33.779	0.751877006	1	
22.571	0.823974674	0	
25.005	0.0	0	
25.098	1.13296536	0	
25.016	6.155779284	0	
27.231	0.058364906	1	
30.175	3.773119982	1	
32.384	5.287172544	1	
34.428	1.72691172	1	
34.022	0.12702924	1	
28.844	2.88047939	1	
29.552	6.28967412	1	
35.283	0.003433226	1	
29.778	3.69072144	1	
29.359	3.738786948	1	
28.923	9.769247784	1	
28.935	5.232237192	1	
27.968	1.84364321	1	
24.91	2.152632744	0	
32.289	0.374222102	1	
27.098	10.53314269	1	
37.008	6.92138268	1	
36.173	0.22315968	1	
36.047	0.0	1	
30.004	8.57277036	1	
27.479	11.67812839	1	
26.717	15.3225	2	
29.989	10.0730912	1	
32.327	2.53372464	1	
35.112	0.0	1	
35.201	0.0	1	
31.811	0.04119876	1	
38.695	0.0	1	
33.314	0.3639222	1	
28.31	13.70200936	1	
31.071	0.048065177	1	
28.755	4.03747848	1	
25.788	28.39965966	2	
31.908	3.512192126	1	
34.184	7.161715764	1	
32.73	1.54495242	1	
29.489	8.69636286	1	
32.082	0.109863266	1	
37.038	1.902007073	1	
36.209	5.910309266	1	
32.135	7.91701812	1	
31.375	5.788420632	1	
32.255	9.6010218	1	
34.082	0.84800736	1	
31.021	8.25862842	1	
33.199	7.075876954	1	
36.805	1.187896932	1	
38.771	3.0178098	1	
35.599	0.037765505	1	
36.716	3.74564538	1	
31.206	8.452610244	1	
34.159	1.249694712	1	
35.892	0.0	1	
35.968	0.0	1	
37.389	0.0	1	
37.899	1.65824928	1	
31.591	8.73241308	1	
31.556	6.480223488	1	
32.9	2.216149092	1	
37.519	1.900290838	1	
32.882	3.261567312	1	
34.934	0.0	1	
36.06	0.0	1	
36.554	0.0	1	
36.615	0.0	1	
38.141	0.0	1	
41.289	0.0	1	
40.561	0.05321502	1	
36.096	0.010299672	1	
36.264	0.0	1	
38.939	0.0	1	
35.725	0.0	1	
36.018	0.0	1	
35.599	0.0	1	
32.964	3.4486794	1	
34.794	0.0	1	
30.968	7.331660525	1	
36.188	2.701950854	1	
34.964	0.951862392	1	
37.872	0.36048924	1	
36.34	1.108931796	1	
35.764	5.17559004	1	
37.852	0.66776292	1	
37.553	0.0	1	
36.355	0.0	1	
37.736	0.0	1	
37.918	0.0	1	
37.31	0.017166125	1	
38.342	3.34567908	1	
38.564	0.0	1	
38.407	0.84114072	1	
33.26	11.40260976	1	
35.481	4.6897938	1	
31.865	10.29625308	1	
35.767	2.410128439	1	
29.508	4.063223894	1	
34.18	0.0	1	
31.806	2.359486066	1	
26.544	19.13509638	2	
28.41	7.234668	1	
32.906	2.6659008	1	
35.428	5.121515066	1	
35.484	0.448036524	1	
39.052	0.0	1	
36.779	0.056648268	1	
30.168	22.31254102	2	
34.257	0.060081466	1	
33.767	0.0	1	
32.556	0.006866453	1	
35.86	2.08396836	1	
37.747	1.29604428	1	
33.478	1.790429213	1	
35.945	5.46398532	1	
29.62	8.761597596	1	
31.981	5.233955594	1	
30.167	4.24689966	1	
29.122	12.23774208	1	
29.713	4.547310948	1	
30.865	7.357405104	1	
27.416	11.92703353	1	
29.347	8.6929308	1	
30.559	1.404190339	1	
31.631	1.852224732	1	
36.983	0.0	1	
31.222	4.734423446	1	
33.165	0.556182612	1	
30.493	4.64172804	1	
33.599	0.14247895	1	
34.019	0.0	1	
29.481	5.78326752	1	
34.851	8.332447838	1	
35.221	4.57305732	1	
32.254	20.60280108	2	
19.966	80.327196	2	
16.85	1.369857485	0	
27.472	0.0	1	
32.842	0.0	1	
31.682	7.98225372	1	
26.053	30.74798556	2	
23.639	0.30212388	0	
28.217	0.0	1	
26.364	0.0	1	
24.963	0.0	0	
28.959	0.0	1	
30.218	0.75702708	1	
26.749	6.358338864	1	
27.171	4.291533626	1	
31.086	0.0	1	
32.692	0.38108844	1	
23.078	3.031536528	0	
22.514	0.0	0	
24.641	0.0	0	
24.931	0.0	0	
27.056	0.0	1	
31.231	0.0	1	
33.985	0.0	1	
33.457	0.0	1	
32.481	0.0	1	
30.076	0.010299679	1	
28.722	0.0	1	
26.841	0.0	1	
28.464	0.0	1	
28.514	0.0	1	
29.786	0.0	1	
26.834	0.0	1	
28.992	0.0	1	
27.823	1.725196248	1	
30.58	0.295257722	1	
31.059	0.202560595	1	
30.041	0.187110864	1	
31.539	0.082397484	1	
30.066	0.47721875	1	
29.344	11.23351924	1	
28.345	19.75479444	2	
20.989	97.96027432	2	
13.62	17.22621992	2	
10.164	0.10299672	0	
10.012	0.0	0	
5.792	0.0	0	
9.78	0.0	0	
12.896	0.0	0	
14.602	0.030899059	0	
12.065	12.79563199	0	
7.871	0.588798612	0	
12.527	0.0	0	
16.159	0.0	0	
19.208	0.0	0	
18.267	0.0	0	
21.654	0.0	0	
22.337	0.096130382	0	
24.697	0.374221944	0	
22.825	0.506401502	0	
20.137	62.37144306	2	
23.574	0.460052302	0	
25.529	14.13803657	2	
13.107	0.326156782	0	
17.33	0.00686646	0	
20.426	0.0	0	
12.466	0.0	0	
13.254	0.0	0	
14.91	0.0	0	
13.017	0.28839091	0	
19.732	0.803375316	0	
23.769	0.14419553	0	
24.426	0.422287315	0	
23.836	15.85636243	2	
14.844	5.48286156	0	
7.375	5.66138988	0	
10.47	0.0	0	
13.494	0.0	0	
15.019	0.075530981	0	
14.432	3.37057164	0	
19.909	1.229095764	0	
22.378	1.50461226	0	
20.42	9.118651608	0	
16.309	0.537300036	0	
17.981	3.364565825	0	
22.566	6.906791066	0	
21.762	12.88576588	0	
15.558	0.0	0	
11.937	0.0	0	
15.014	0.0	0	
18.718	0.0	0	
12.833	12.1304487	0	
9.335	18.19438799	2	
19.822	2.944851264	0	
18.221	27.50702076	2	
19.104	20.80706724	2	
14.771	0.73556856	0	
8.043	0.579357324	0	
10.282	0.0	0	
6.874	22.50050879	2	
8.366	2.114869212	0	
9.075	0.751876596	0	
8.835	0.309848782	0	
11.187	0.47636046	0	
9.763	0.624847313	0	
10.146	0.250625844	0	
13.374	7.53678828	0	
16.099	0.0	0	
17.345	0.010299686	0	
15.073	3.11393813	0	
13.803	1.162148508	0	
16.498	1.716614604	0	
16.618	0.499535194	0	
12.162	0.0	0	
11.693	0.0	0	
9.045	5.023669896	0	
11.847	11.62748722	0	
12.826	0.494384789	0	
7.813	0.00686646	0	
10.798	0.006866453	0	
5.768	0.0	0	
3.685	11.32364212	0	
3.548	18.62611344	2	
6.89	0.407695608	0	
11.495	0.0	0	
12.776	0.05664834	0	
14.219	5.045128078	0	
11.772	0.06523133	0	
15.534	0.0	0	
16.871	0.0	0	
11.665	6.954001862	0	
10.551	23.65837236	2	
9.892	2.86245396	0	
10.016	4.7636028	0	
13.211	0.652313412	0	
20.329	0.0	0	
19.066	0.0	0	
17.505	0.020599358	0	
12.213	56.42510321	2	
9.654	24.32099484	2	
9.505	6.277652719	0	
12.233	0.240326014	0	
13.622	0.0	0	
13.241	0.0	0	
12.706	0.051498396	0	
13.723	0.446319468	0	
14.72	12.07122966	0	
18.932	4.29324876	0	
21.615	2.135466518	0	
19.852	2.458190534	0	
21.917	0.308990426	0	
20.881	5.45024754	0	
21.222	1.01108718	0	
18.595	0.0	0	
18.046	0.0	0	
18.702	0.0	0	
20.325	0.12359628	0	
16.887	8.96931144	0	
22.45	0.075531038	0	
21.041	4.246903886	0	
14.091	23.32877825	2	
11.789	0.1029969	0	
18.006	0.0	0	
21.829	0.0	0	
24.002	0.0	0	
23.944	0.0	0	
17.717	0.262642046	0	
19.667	2.059937064	0	
17.53	44.71261819	2	
24.582	2.441885184	0	
23.972	0.823974926	0	
27.005	0.0	1	
24.048	0.0	0	
25.893	3.598024752	1	
10.163	0.024032599	0	
13.796	0.0	0	
19.193	0.0	0	
19.007	0.0	0	
23.425	0.024032592	0	
24.628	0.0	0	
22.571	0.808525166	0	
22.351	0.247192315	0	
25.911	5.69315268	1	
17.752	0.0	0	
19.141	0.0	0	
17.653	0.118446314	0	
20.868	1.09348308	0	
15.374	0.085830732	0	
18.927	0.36735516	0	
23.917	0.671196276	0	
25.628	0.0	1	
26.099	0.0	1	
16.422	5.784989976	0	
24.601	0.530433929	0	
17.955	0.0	0	
24.86	0.0	0	
17.535	0.075531002	0	
10.055	0.78964254	0	
21.152	0.0	0	
23.938	0.0	0	
22.642	6.09398028	0	
17.298	1.998136706	0	
26.407	0.05149836	1	
26.607	0.061798104	1	
26.695	0.387954626	1	
24.954	0.200843906	0	
29.892	0.0	1	
30.617	1.42822044	1	
22.48	7.96851828	0	
26.731	4.967882222	1	
25.048	6.0802452	0	
28.053	2.53028736	1	
28.437	0.73471014	1	
25.833	9.16328772	1	
29.836	14.07966848	1	
23.406	4.281237	0	
26.306	0.0	1	
29.51	0.0	1	
31.645	0.0	1	
28.135	10.8816133	1	
25.462	0.528716952	1	
25.607	0.0	1	
25.634	0.0	1	
27.213	0.027465804	1	
19.072	6.698223036	0	
20.991	1.213646364	0	
30.67	0.434303798	1	
31.522	0.0	1	
34.046	4.318141212	1	
29.349	10.2670704	1	
34.553	0.072097848	1	
22.333	0.032615676	0	
23.464	0.0	0	
27.115	0.0	1	
26.896	0.0	1	
27.348	0.0	1	
29.925	6.135176412	1	
34.916	5.7918528	1	
37.708	0.686646072	1	
36.824	7.880972472	1	
27.912	6.883622028	1	
26.771	2.126884658	1	
26.82	6.92996724	1	
28.502	5.61246732	1	
30.672	2.751728162	1	
31.457	1.345825159	1	
31.404	0.11501316	1	
31.832	6.7239756	1	
28.52	11.98883304	1	
28.57	4.96616508	1	
33.144	1.582716506	1	
26.47	20.89634525	2	
23.685	19.20547753	2	
30.339	12.06607597	1	
21.745	0.978470186	0	
28.994	0.020599366	1	
24.855	0.530433533	0	
26.628	16.31212744	2	
26.632	49.25825618	2	
29.0	0.017166132	1	
31.555	0.0	1	
34.135	1.33552368	1	
35.203	0.17337816	1	
35.938	3.009221712	1	
37.688	2.564621525	1	
35.376	1.26857772	1	
36.068	0.111579768	1	
33.787	0.070381188	1	
33.614	0.01373292	1	
30.117	4.8871962	1	
36.753	0.0	1	
37.377	0.0	1	
37.49	0.0	1	
36.689	0.0	1	
38.038	0.0	1	
37.941	0.0	1	
37.702	1.041127488	1	
33.812	22.34344752	2	
30.856	5.029680024	1	
29.916	9.005356548	1	
36.634	2.24017992	1	
37.725	14.1277266	1	
32.222	20.88260739	2	
32.961	4.18682016	1	
36.117	0.06179796	1	
31.928	7.79342688	1	
37.873	2.635001784	1	
38.448	0.0	1	
37.711	0.0	1	
33.346	9.87739164	1	
35.637	0.0	1	
37.891	0.0	1	
38.497	0.0	1	
38.108	0.0	1	
37.685	0.0	1	
36.957	0.0	1	
37.628	0.0	1	
37.582	0.0	1	
37.657	0.0	1	
36.28	0.0	1	
33.486	4.442595912	1	
35.143	1.19476476	1	
37.484	0.2162934	1	
32.385	4.04949029	1	
26.906	17.5437972	2	
23.947	12.73384001	0	
29.092	3.110503975	1	
33.645	1.730346754	1	
32.049	15.81344388	2	
35.382	2.640152304	1	
37.707	0.013732913	1	
34.523	2.81524248	1	
36.808	0.0	1	
35.932	0.130462452	1	
33.386	0.679779	1	
36.777	0.9166716	1	
36.789	0.0	1	
37.577	0.384521616	1	
37.323	3.29418288	1	
32.624	0.0	1	
36.013	0.737286048	1	
37.379	0.0	1	
37.66	0.0	1	
38.879	1.182747319	1	
38.121	0.15449508	1	
38.113	0.0	1	
37.541	0.0	1	
40.167	0.0	1	
33.372	10.66618008	1	
27.698	28.71894418	2	
33.762	8.52985728	1	
34.215	0.4428864	1	
30.558	0.04634856	1	
30.047	0.0	1	
29.857	0.0	1	
32.108	0.0	1	
28.839	15.18774307	2	
33.684	0.0	1	
34.793	0.0	1	
37.087	0.003433226	1	
33.125	0.66947904	1	
29.904	17.38586196	2	
36.44	1.50032124	1	
34.317	1.021385405	1	
31.775	3.059005147	1	
31.907	0.0	1	
34.742	0.0	1	
35.097	0.0	1	
35.35	0.0	1	
29.075	5.867384544	1	
35.947	0.2162934	1	
29.442	9.58557348	1	
35.144	3.393745718	1	
30.812	3.16629635	1	
35.336	0.0	1	
34.774	0.0	1	
35.887	0.171661428	1	
35.355	0.705528	1	
36.189	0.405121262	1	
33.027	3.59974044	1	
34.011	0.096130332	1	
29.373	6.06994524	1	
30.204	5.61160908	1	
33.048	0.044631936	1	
32.157	1.786994906	1	
35.815	0.457477992	1	
32.951	3.970527984	1	
36.102	1.00765188	1	
34.819	0.0	1	
33.683	5.472564106	1	
32.828	5.1704424	1	
25.977	0.0	1	
28.21	0.0	1	
29.796	0.0	1	
31.098	0.35877281	1	
30.026	0.104713445	1	
27.944	0.0	1	
27.415	0.0	1	
27.229	0.0	1	
27.487	0.0	1	
29.256	0.0	1	
28.913	0.0	1	
31.777	0.0	1	
31.894	0.0	1	
30.957	0.0	1	
28.712	0.298690488	1	
24.919	0.219726533	0	
28.978	0.0	1	
32.747	0.0	1	
28.009	0.0	1	
30.389	0.0	1	
31.683	0.0	1	
31.348	0.0	1	
31.923	0.16136172	1	
27.339	5.77983834	1	
18.516	4.22115354	0	
24.136	0.240325992	0	
23.776	0.0	0	
27.614	0.0	1	
28.141	0.0	1	
28.433	0.0	1	
31.782	0.0	1	
29.066	0.0	1	
34.04	0.0	1	
29.564	0.0	1	
25.298	0.0	1	
27.124	0.037765505	1	
31.248	7.542801266	1	
27.438	42.33166037	2	
29.991	2.33545446	1	
24.536	12.48321542	0	
25.832	0.0	1	
26.405	13.11149475	1	
9.666	0.799941974	0	
13.088	0.0	0	
13.983	0.0	0	
16.479	0.0	0	
15.171	0.061798118	0	
18.072	0.2403261	0	
19.881	2.901075984	0	
21.044	1.349258256	0	
20.941	35.68150908	2	
17.007	0.0	0	
19.621	0.0	0	
20.684	0.0	0	
21.236	0.0	0	
22.806	0.0	0	
21.979	0.065231309	0	
21.252	19.00978356	2	
17.643	30.3068255	2	
20.865	7.918741634	0	
11.343	0.188827546	0	
16.433	0.077247792	0	
15.893	4.49409762	0	
11.134	0.0	0	
5.337	0.135612439	0	
8.115	0.0	0	
11.882	0.0	0	
14.728	0.006866453	0	
14.002	0.772476026	0	
17.033	0.0	0	
14.075	0.0	0	
16.42	0.85830665	0	
17.004	5.51719782	0	
7.432	4.62455748	0	
6.484	2.386093082	0	
11.278	0.250625498	0	
11.859	1.428223046	0	
16.282	24.56988372	2	
17.637	0.0	0	
17.779	0.0	0	
18.368	0.12016296	0	
16.071	6.1866774	0	
18.425	55.8963468	2	
9.503	30.1866588	2	
10.811	0.089263886	0	
10.071	0.0686646	0	
12.965	0.333022766	0	
18.57	3.043555106	0	
16.393	5.3215002	0	
12.601	2.14405074	0	
17.437	1.139831424	0	
17.336	13.7500758	0	
11.58	0.034332264	0	
10.051	5.513766768	0	
6.942	1.483154352	0	
10.522	1.325226168	0	
17.946	2.526855624	0	
18.342	1.73034756	0	
18.231	1.58271696	0	
18.136	1.98783864	0	
7.243	1.538085456	0	
9.208	0.652312814	0	
19.199	1.88655858	0	
18.719	18.41583442	2	
10.114	0.0	0	
9.752	0.398254406	0	
9.324	24.06349458	2	
11.436	1.345826052	0	
11.58	12.40425108	0	
10.122	2.197265832	0	
7.785	5.905148292	0	
15.107	0.333023054	0	
9.973	0.0	0	
9.984	0.0	0	
10.129	1.610183743	0	
11.3	0.254058883	0	
13.977	2.585219904	0	
17.999	5.94635184	0	
9.356	20.83623984	2	
8.919	20.11527439	2	
19.082	0.28839114	0	
17.719	0.010299679	0	
21.271	1.774977084	0	
10.81	0.861740626	0	
9.698	0.0	0	
10.786	0.0	0	
16.111	0.0	0	
16.738	1.383590426	0	
11.568	10.61725896	0	
11.257	0.085830826	0	
16.269	0.0	0	
19.148	0.0	0	
15.595	0.535583196	0	
16.197	0.020599358	0	
12.824	1.00936872	0	
10.463	15.43407394	0	
7.559	0.534725604	0	
16.423	0.0	0	
18.712	0.0	0	
18.891	0.0	0	
16.008	25.01449127	2	
15.609	0.53644176	0	
13.259	0.0	0	
18.048	0.166511678	0	
11.5	1.428222586	0	
17.619	8.353045166	0	
11.234	0.375938338	0	
8.851	0.156211826	0	
7.719	0.0	0	
11.001	0.487518689	0	
18.215	2.02903668	0	
22.088	0.77934276	0	
17.582	0.0	0	
21.272	0.0	0	
15.504	0.674629193	0	
21.868	14.4058248	2	
11.751	0.118446336	0	
13.912	0.0	0	
16.399	0.135612554	0	
10.344	30.22784634	2	
18.478	0.805092264	0	
14.799	0.0	0	
16.005	0.0	0	
12.968	0.0	0	
18.6	0.03948228	0	
18.264	0.65660508	0	
25.423	0.0	1	
25.575	0.0	1	
21.022	0.530433698	0	
13.282	23.57939986	2	
5.985	40.36186404	2	
6.029	0.0	0	
12.907	0.0	0	
12.522	2.94485112	0	
17.222	2.49080652	0	
13.678	1.611901008	0	
13.842	0.83513214	0	
17.38	6.751446458	0	
15.808	20.88261173	2	
15.74	1.3612743	0	
20.811	3.163723092	0	
20.153	0.7278444	0	
21.473	0.0	0	
20.354	3.264140808	0	
19.567	0.420570612	0	
25.377	0.0	1	
23.983	0.0	0	
26.534	0.061798118	1	
23.758	5.824472724	0	
20.615	0.0	0	
17.767	0.0	0	
20.262	0.0	0	
20.479	9.994981226	0	
15.834	8.58221388	0	
18.381	0.197410644	0	
21.352	0.113296493	0	
17.684	42.33170376	2	
15.632	1.611900864	0	
21.913	0.0	0	
26.679	0.0	1	
28.962	0.037765505	1	
29.625	0.192260772	1	
27.907	0.975036866	1	
19.317	11.74164156	0	
15.636	0.169944898	0	
22.132	0.0	0	
22.977	0.030899059	0	
26.588	0.089263908	1	
28.526	0.0	1	
23.639	2.90794248	0	
19.941	0.0	0	
22.939	0.0	0	
25.173	0.130462632	0	
27.497	0.916671974	1	
25.334	1.2411126	1	
27.032	0.0	1	
27.374	0.0	1	
28.117	2.39811084	1	
23.249	2.789495928	0	
27.5	0.391388105	1	
27.398	12.68234496	1	
23.473	7.14798558	0	
25.691	0.0	1	
30.702	0.0	1	
29.928	3.5533908	1	
25.329	0.0	1	
31.624	0.0	1	
30.91	0.0	1	
29.558	9.540941724	1	
24.324	9.4688496	0	
27.275	0.0	1	
24.311	0.0	0	
28.77	0.051498446	1	
32.942	0.0	1	
32.875	0.0	1	
32.688	0.0	1	
32.95	0.0	1	
27.287	7.271572428	1	
27.581	0.5802156	1	
28.997	0.0	1	
28.792	0.267791796	1	
29.977	0.0	1	
27.543	0.71067839	1	
25.076	12.81624113	2	
24.156	4.717255716	0	
29.55	0.109863266	1	
25.847	8.795931106	1	
30.404	0.964737331	1	
32.822	7.759095149	1	
30.966	10.7666055	1	
32.827	0.357055488	1	
29.631	0.0	1	
34.37	0.0	1	
35.794	0.0	1	
34.679	0.0	1	
32.29	0.0	1	
35.514	0.0	1	
35.557	0.0	1	
35.088	0.0	1	
35.637	0.0	1	
34.827	0.91838916	1	
28.743	4.45633092	1	
30.792	3.682137506	1	
33.858	6.11114616	1	
37.479	0.439452	1	
35.936	9.65595492	1	
35.471	2.061654048	1	
33.9	0.264358476	1	
29.487	11.51333062	1	
23.304	22.80177527	2	
27.674	24.27720516	2	
25.784	32.42169335	2	
27.278	11.7073067	1	
28.356	8.726406228	1	
32.458	3.323365898	1	
28.149	10.58807979	1	
27.541	21.57096672	2	
28.037	14.75429895	2	
33.328	2.489090832	1	
35.409	0.0686646	1	
35.782	0.0	1	
34.979	0.0	1	
35.012	0.0	1	
35.523	0.0	1	
34.609	0.0	1	
35.194	0.0	1	
34.894	1.071166766	1	
35.193	0.0	1	
35.56	0.0	1	
36.375	0.0	1	
33.523	0.96988842	1	
34.424	0.971603906	1	
35.633	0.0	1	
35.567	1.68056316	1	
36.474	0.19397736	1	
34.225	0.69866208	1	
35.035	0.0	1	
36.255	0.0	1	
37.4	0.0	1	
36.53	0.0	1	
36.42	1.28402676	1	
36.654	0.689221764	1	
36.684	0.0	1	
37.302	0.0	1	
37.844	0.0	1	
37.687	0.0	1	
38.349	0.0	1	
37.056	0.0	1	
38.475	1.8384948	1	
36.197	1.517487516	1	
38.26	1.75094388	1	
38.765	0.34332264	1	
38.604	0.0	1	
39.4	0.0	1	
35.171	0.779342306	1	
32.459	3.38860031	1	
35.132	1.517487264	1	
36.223	0.0	1	
33.953	0.020599366	1	
33.829	8.078378472	1	
34.158	3.124237853	1	
35.097	12.31842672	1	
37.013	0.0	1	
37.681	0.0	1	
38.695	0.0	1	
38.545	0.0	1	
39.966	0.0	1	
39.117	0.0	1	
41.5	0.0	1	
40.051	0.0	1	
42.139	0.0	1	
42.884	0.0	1	
37.876	8.159064372	1	
36.695	0.5544648	1	
37.903	0.0	1	
37.842	0.0	1	
37.915	0.0	1	
34.967	0.25920864	1	
34.489	1.77154578	1	
33.62	5.065727141	1	
36.23	0.581931972	1	
33.848	0.10814652	1	
37.271	12.249756	1	
35.119	3.65810436	1	
37.45	0.0	1	
30.19	0.755310312	1	
33.886	0.0	1	
37.653	0.0	1	
37.68	0.0	1	
35.131	0.0	1	
36.438	0.0	1	
33.603	1.17759726	1	
34.478	0.0	1	
35.628	0.0	1	
30.341	2.832412212	1	
28.854	6.11457588	1	
